question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_10,car_1,schema_only,sc,"SELECT AVG(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS AvgHorsepower FROM cars_data WHERE Year < 1980","WITH cleaned_cars_data AS (SELECT Id, REPLACE(Horsepower, ',', '') AS Horsepower, Year FROM cars_data) SELECT AVG(CAST(Horsepower AS REAL)) AS AvgHorsepower FROM cleaned_cars_data WHERE Year < 1980",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_11,car_1,schema_only,sc,"WITH min_horsepower AS (SELECT MIN(Horsepower) AS MinHorsepower FROM cars_data) SELECT DISTINCT cn.MakeId, cn.Model FROM cars_data AS cd JOIN car_names AS cn ON cd.Id = cn.MakeId WHERE cd.Horsepower <> (SELECT MinHorsepower FROM min_horsepower) AND cd.Cylinders < 4","WITH min_horsepower AS (SELECT MIN(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS MinHorsepower FROM cars_data), filtered_cars AS (SELECT Id, CAST(REPLACE(Horsepower, ',', '') AS REAL) AS Horsepower, Cylinders FROM cars_data WHERE CAST(REPLACE(Horsepower, ',', '') AS REAL) <> (SELECT MinHorsepower FROM min_horsepower)), distinct_cars AS (SELECT DISTINCT Id FROM filtered_cars WHERE Cylinders < 4) SELECT cn.MakeId, cn.Model FROM distinct_cars AS dc JOIN car_names AS cn ON dc.Id = cn.MakeId",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_12,car_1,schema_only,sc,"SELECT Cylinders, MAX(Accelerate) AS MaxAccel FROM cars_data GROUP BY Cylinders ORDER BY Cylinders","WITH cleaned_cars_data AS (SELECT DISTINCT Id, MPG, Cylinders, Edispl, Horsepower, Weight, Accelerate, Year FROM cars_data), cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT Cylinders, MAX(Accelerate) AS MaxAccel FROM cleaned_cars_data GROUP BY Cylinders ORDER BY Cylinders",3.1166666666666667,3.1166666666666667,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_13,student_transcripts_tracking,schema_only,sc,SELECT DISTINCT s.last_name FROM Students AS s JOIN Addresses AS a ON s.current_address_id = a.address_id WHERE a.state_province_county = 'North Carolina' AND NOT s.student_id IN (SELECT se.student_id FROM Student_Enrolment AS se),"WITH Cleaned_Students AS (SELECT DISTINCT student_id, last_name FROM Students), Cleaned_Addresses AS (SELECT DISTINCT address_id, state_province_county FROM Addresses) SELECT cs.last_name FROM Cleaned_Students AS cs JOIN Cleaned_Addresses AS ca ON cs.current_address_id = ca.address_id WHERE ca.state_province_county = 'North Carolina' AND NOT cs.student_id IN (SELECT se.student_id FROM Student_Enrolment AS se)",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_14,car_1,schema_only,sc,"SELECT c.Continent, c.CountryName, COUNT(*) AS CountryCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent GROUP BY c.Continent, c.CountryName","WITH country_counts AS (SELECT c.Continent, c.CountryName, COUNT(*) AS CountryCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent GROUP BY c.Continent, c.CountryName) SELECT * FROM country_counts",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_15,car_1,schema_only,sc,SELECT COUNT(Id) AS CarCount FROM cars_data WHERE Cylinders > 6,"WITH cleaned_cars_data AS (SELECT DISTINCT Id, Cylinders FROM cars_data) SELECT COUNT(Id) AS CarCount FROM cleaned_cars_data WHERE Cylinders > 6",0.009259259259259259,1.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_16,car_1,schema_only,sc,WITH avg_weight AS (SELECT AVG(Weight) AS avg_weight FROM cars_data WHERE NOT Weight IS NULL) SELECT T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Weight < (SELECT avg_weight FROM avg_weight),"WITH avg_weight AS (SELECT AVG(Weight) AS avg_weight FROM cars_data WHERE NOT Weight IS NULL), cleaned_cars_data AS (SELECT Id, COALESCE(MPG, 'N/A') AS MPG, Cylinders, Edispl, Horsepower, Weight, Accelerate, Year, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY Weight) AS rn FROM cars_data), cleaned_model_list AS (SELECT ModelId, Maker, Model, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY Model) AS rn FROM model_list) SELECT T2.Model FROM cleaned_cars_data AS T1 JOIN cleaned_model_list AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Weight < (SELECT avg_weight FROM avg_weight)",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_17,car_1,schema_only,sc,SELECT COUNT(DISTINCT T1.CountryId) AS CountryCount FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country,"WITH DISTINCT_Countries AS (SELECT DISTINCT CountryId FROM countries), DISTINCT_Makers AS (SELECT DISTINCT Maker FROM car_makers) SELECT COUNT(DISTINCT T1.CountryId) AS CountryCount FROM DISTINCT_Countries AS T1 JOIN DISTINCT_Makers AS T2 ON T1.CountryId = T2.Country",1.0,8.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_18,car_1,schema_only,sc,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6,WITH cleaned_cars AS (SELECT DISTINCT Id FROM cars_data) SELECT COUNT(*) FROM cleaned_cars WHERE Cylinders > 6,1.0,108.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_19,car_1,schema_only,sc,SELECT COUNT(*) FROM model_list AS T1 JOIN car_makers AS T2 ON T1.Maker = T2.Id WHERE T2.FullName = 'American Motor Company',"WITH cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers), cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT COUNT(*) FROM cleaned_model_list AS T1 JOIN cleaned_car_makers AS T2 ON T1.Maker = T2.Id WHERE T2.FullName = 'American Motor Company'",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_20,car_1,schema_only,sc,"SELECT DISTINCT c.CountryName, c.CountryId FROM countries AS c JOIN car_makers AS cm ON c.Continent = cm.Country","WITH clean_countries AS (SELECT CountryName, CountryId FROM countries WHERE NOT Continent IS NULL), clean_car_makers AS (SELECT Maker, Id FROM car_makers WHERE NOT Country IS NULL) SELECT DISTINCT cc.CountryName, cc.CountryId FROM clean_countries AS cc JOIN clean_car_makers AS ccm ON cc.Continent = ccm.Country",1.0,8.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_21,student_transcripts_tracking,schema_only,sc,"WITH CourseEnrollments AS (SELECT DISTINCT student_course_id FROM Student_Enrolment_Courses), TranscriptDetails AS (SELECT DISTINCT transcript_id FROM Transcript_Contents) SELECT COUNT(*) AS max_enrollment_count, T1.student_course_id FROM CourseEnrollments AS T1 JOIN TranscriptDetails AS T2 ON T1.student_course_id = T2.student_course_id GROUP BY T1.student_course_id ORDER BY max_enrollment_count DESC","WITH CourseEnrollments AS (SELECT DISTINCT student_course_id FROM Student_Enrolment_Courses), TranscriptDetails AS (SELECT DISTINCT transcript_id FROM Transcript_Contents) SELECT COUNT(*) AS max_enrollment_count, T1.student_course_id FROM CourseEnrollments AS T1 JOIN TranscriptDetails AS T2 ON T1.student_course_id = T2.student_course_id GROUP BY T1.student_course_id ORDER BY max_enrollment_count DESC",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_22,student_transcripts_tracking,schema_only,sc,"SELECT DISTINCT a.address_id, a.line_1, a.city, a.zip_postcode, a.state_province_county, a.country, a.other_address_details FROM Addresses AS a JOIN Students AS s ON a.address_id = s.current_address_id OR a.address_id = s.permanent_address_id","WITH Student_Addresses AS (SELECT DISTINCT a.address_id, a.line_1, a.city, a.zip_postcode, a.state_province_county, a.country, a.other_address_details FROM Addresses AS a JOIN Students AS s ON a.address_id = s.current_address_id OR a.address_id = s.permanent_address_id), Deduplicated_Addresses AS (SELECT DISTINCT address_id, line_1, city, zip_postcode, state_province_county, country, other_address_details FROM Student_Addresses) SELECT * FROM Deduplicated_Addresses",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_23,car_1,schema_only,sc,SELECT T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.Continent = T2.Country GROUP BY T1.CountryName ORDER BY COUNT(T2.Maker) DESC LIMIT 1,"WITH country_dedup AS (SELECT DISTINCT CountryId, CountryName, Continent FROM countries), maker_dedup AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers) SELECT T1.CountryName FROM country_dedup AS T1 JOIN maker_dedup AS T2 ON T1.Continent = T2.Country GROUP BY T1.CountryName ORDER BY COUNT(T2.Maker) DESC LIMIT 1",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_24,car_1,schema_only,sc,"SELECT Year, AVG(Weight) AS AvgWeight FROM cars_data GROUP BY Year ORDER BY Year","WITH cleaned_cars_data AS (SELECT Id, Weight FROM cars_data) SELECT Year, AVG(COALESCE(Weight, (SELECT AVG(Weight) FROM cleaned_cars_data))) AS AvgWeight FROM (SELECT Year, Weight FROM cars_data UNION ALL SELECT Year, NULL AS Weight FROM cars_data WHERE Weight IS NULL) AS combined_data GROUP BY Year ORDER BY Year",223.3865044968695,237.7154292198326,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_25,car_1,schema_only,sc,"SELECT cm.Maker, ml.Model, cm.Id, cm.FullName FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker","WITH cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName FROM car_makers), cleaned_model_list AS (SELECT DISTINCT Maker, Model FROM model_list) SELECT ccm.Maker, cml.Model, ccm.Id, ccm.FullName FROM cleaned_car_makers AS ccm JOIN cleaned_model_list AS cml ON ccm.Id = cml.Maker",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_26,car_1,schema_only,sc,SELECT COUNT(DISTINCT T2.ModelId) FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country JOIN model_list AS T3 ON T2.Id = T3.Maker WHERE T1.Continent = 'North America' AND T1.CountryName = 'United States',"WITH country_dedup AS (SELECT DISTINCT CountryId FROM countries), maker_dedup AS (SELECT DISTINCT Maker FROM car_makers), model_dedup AS (SELECT DISTINCT ModelId FROM model_list) SELECT COUNT(model_dedup.ModelId) FROM country_dedup AS T1 JOIN maker_dedup AS T2 ON T1.CountryId = T2.Country JOIN model_dedup AS T3 ON T2.Id = T3.Maker WHERE T1.Continent = 'North America' AND T1.CountryName = 'United States'",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_27,car_1,schema_only,sc,SELECT MIN(Weight) AS MinWeight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH cleaned_cars_data AS (SELECT Id, Weight, Cylinders, Year FROM cars_data) SELECT MIN(COALESCE(Weight, 0)) AS MinWeight FROM cleaned_cars_data WHERE Cylinders = 8 AND Year = 1974",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_28,car_1,schema_only,sc,SELECT COUNT(DISTINCT T1.Maker) AS NumberOfMakers FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryName WHERE T2.CountryName = 'France',"WITH cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers), cleaned_countries AS (SELECT DISTINCT CountryId, CountryName FROM countries) SELECT COUNT(DISTINCT T1.Maker) AS NumberOfMakers FROM cleaned_car_makers AS T1 JOIN cleaned_countries AS T2 ON T1.Country = T2.CountryName WHERE T2.CountryName = 'France'",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_29,car_1,schema_only,sc,"SELECT Cylinders, MAX(Accelerate) AS MaxAcceleration FROM cars_data GROUP BY Cylinders","WITH cleaned_cars_data AS (SELECT DISTINCT Id, MPG, Cylinders, Edispl, Horsepower, Weight, Accelerate, Year FROM cars_data), cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT Cylinders, MAX(Accelerate) AS MaxAcceleration FROM cleaned_cars_data GROUP BY Cylinders",3.1166666666666667,3.1166666666666667,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_30,student_transcripts_tracking,schema_only,sc,"WITH DepartmentDegrees AS (SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id GROUP BY d.department_id, d.department_name) SELECT department_id, department_name, degree_count FROM DepartmentDegrees ORDER BY degree_count DESC LIMIT 1","WITH DepartmentDegrees AS (SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id GROUP BY d.department_id, d.department_name), Cleaned_DepartmentDegrees AS (SELECT department_id, department_name, degree_count FROM DepartmentDegrees) SELECT department_id, department_name, degree_count FROM Cleaned_DepartmentDegrees ORDER BY degree_count DESC LIMIT 1",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_31,car_1,schema_only,sc,SELECT CountryName FROM countries WHERE NOT CountryId IN (SELECT DISTINCT Country FROM car_makers),"WITH country_dedup AS (SELECT DISTINCT CountryId, CountryName FROM countries) SELECT CountryName FROM country_dedup WHERE NOT CountryId IN (SELECT DISTINCT Country FROM car_makers)",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_32,student_transcripts_tracking,schema_only,sc,"SELECT c.course_name, COUNT(sec.student_course_id) AS enrollment_count FROM Courses AS c JOIN Student_Enrolment_Courses AS sec ON c.course_id = sec.course_id GROUP BY c.course_name ORDER BY enrollment_count DESC LIMIT 1","WITH Cleaned_Courses AS (SELECT DISTINCT course_id, course_name FROM Courses), Cleaned_Student_Enrolment_Courses AS (SELECT DISTINCT student_course_id, course_id FROM Student_Enrolment_Courses), Cleaned_Student_Enrolment AS (SELECT DISTINCT student_enrolment_id, degree_program_id, semester_id, student_id FROM Student_Enrolment) SELECT cc.course_name, COUNT(sec.student_course_id) AS enrollment_count FROM Cleaned_Courses AS cc JOIN Cleaned_Student_Enrolment_Courses AS sec ON cc.course_id = sec.course_id GROUP BY cc.course_name ORDER BY enrollment_count DESC LIMIT 1",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_33,student_transcripts_tracking,schema_only,sc,"WITH Master_Enrolments AS (SELECT semester_id FROM Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_summary_name = 'Master'), Bachelor_Enrolments AS (SELECT semester_id FROM Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_summary_name = 'Bachelor') SELECT semester_id FROM Master_Enrolments INTERSECT SELECT semester_id FROM Bachelor_Enrolments ORDER BY semester_id","WITH Master_Enrolments AS (SELECT DISTINCT semester_id FROM Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_summary_name = 'Master'), Bachelor_Enrolments AS (SELECT DISTINCT semester_id FROM Student_Enrolment JOIN Degree_Programs ON Student_Enrolment.degree_program_id = Degree_Programs.degree_program_id WHERE Degree_Programs.degree_summary_name = 'Bachelor') SELECT semester_id FROM Master_Enrolments INTERSECT SELECT semester_id FROM Bachelor_Enrolments ORDER BY semester_id",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_34,car_1,schema_only,sc,"SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.Continent = cm.Country","WITH cleaned_countries AS (SELECT DISTINCT CountryId, CountryName FROM countries), cleaned_car_makers AS (SELECT DISTINCT Id, Maker FROM car_makers) SELECT DISTINCT cc.CountryId, cc.CountryName FROM cleaned_countries AS cc JOIN cleaned_car_makers AS ccm ON cc.Continent = ccm.Country",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_35,student_transcripts_tracking,schema_only,sc,"WITH CourseTranscriptCounts AS (SELECT sec.course_id, COUNT(DISTINCT t.transcript_id) AS transcript_count FROM Student_Enrolment_Courses AS sec JOIN Transcript_Contents AS t ON sec.student_course_id = t.student_course_id GROUP BY sec.course_id) SELECT course_id, transcript_count FROM CourseTranscriptCounts ORDER BY transcript_count DESC LIMIT 1","WITH CourseTranscriptCounts AS (SELECT sec.course_id, COUNT(DISTINCT t.transcript_id) AS transcript_count FROM Student_Enrolment_Courses AS sec JOIN Transcript_Contents AS t ON sec.student_course_id = t.student_course_id GROUP BY sec.course_id), DedupedCourseTranscriptCounts AS (SELECT DISTINCT course_id, transcript_count FROM CourseTranscriptCounts) SELECT course_id, transcript_count FROM DedupedCourseTranscriptCounts ORDER BY transcript_count DESC LIMIT 1",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_36,student_transcripts_tracking,schema_only,sc,SELECT DISTINCT s.first_name FROM Students AS s JOIN Addresses AS a ON s.permanent_address_id = a.address_id WHERE a.country = 'Haiti' OR s.cell_mobile_number = '09700166582',"WITH Cleaned_Students AS (SELECT DISTINCT student_id, first_name, permanent_address_id, cell_mobile_number FROM Students), Cleaned_Addresses AS (SELECT DISTINCT address_id, country FROM Addresses) SELECT cs.first_name FROM Cleaned_Students AS cs JOIN Cleaned_Addresses AS ca ON cs.permanent_address_id = ca.address_id WHERE ca.country = 'Haiti' OR cs.cell_mobile_number = '09700166582'",0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
stage2_37,student_transcripts_tracking,schema_only,sc,SELECT COUNT(DISTINCT T1.address_id) AS distinct_addresses FROM Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id,WITH Deduped_Addresses AS (SELECT DISTINCT address_id FROM Addresses) SELECT COUNT(DISTINCT T1.address_id) AS distinct_addresses FROM Deduped_Addresses AS T1 JOIN Students AS T2 ON T1.address_id = T2.current_address_id,0.0,0.0,0.8562874251497006,0.8682634730538922,0.874251497005988,19.023273272008012,33.668620411415645,5.408018957594233,0.32934131736526945,1.0
