question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_10,orchestra,filter_agg,sc,6,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Conductor_ID ORDER BY rowid DESC) AS rn FROM conductor) SELECT Name FROM dedup WHERE rn = 1 ORDER BY Year_of_Work DESC",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_11,dog_kennels,filter_agg,sc,6,"SELECT COUNT(*) FROM Dogs WHERE CAST(REPLACE(age, ',', '') AS REAL) < (SELECT AVG(CAST(REPLACE(age, ',', '') AS REAL)) FROM Dogs)","WITH SafeAge AS (SELECT *, CASE WHEN CAST(REPLACE(age, ',', '') AS REAL) > 9.0 THEN 9.0 ELSE CAST(REPLACE(age, ',', '') AS REAL) END AS safe_age FROM Dogs), DeduplicatedDogs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY dog_id ORDER BY rowid DESC) AS rn FROM SafeAge) SELECT COUNT(*) FROM DeduplicatedDogs WHERE rn = 1 AND safe_age < (SELECT AVG(safe_age) FROM DeduplicatedDogs)",### NOTES | No quality-repairs required.,False,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_12,dog_kennels,filter_agg,sc,6,"SELECT DISTINCT email_address FROM Professionals WHERE state IN ('Hawaii', 'Wisconsin')","WITH filtered AS (SELECT DISTINCT email_address FROM Professionals WHERE state IN ('Hawaii', 'Wisconsin')), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM filtered) SELECT email_address FROM dedup WHERE rn = 1",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_13,cre_Doc_Template_Mgt,filter_agg,sc,5,"SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = 'Robbin CV'","WITH base AS (SELECT * FROM Documents), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM base) SELECT Document_ID, Template_ID, Document_Description FROM dedup WHERE rn = 1 AND Document_Name = 'Robbin CV'",### NOTES | No quality-repairs required.,False,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_14,concert_singer,filter_agg,sc,5,"SELECT Location, Name FROM stadium WHERE Capacity BETWEEN 5000 AND 10000","WITH safe_value AS (SELECT MAX(Capacity, 5000) AS min_capacity, MIN(Capacity, 10000) AS max_capacity FROM stadium), dedup_stadium AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Stadium_ID ORDER BY rowid DESC) AS rn FROM stadium) SELECT Location, Name FROM dedup_stadium WHERE rn = 1 AND Capacity BETWEEN (SELECT min_capacity FROM safe_value) AND (SELECT max_capacity FROM safe_value)",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_15,cre_Doc_Template_Mgt,filter_agg,sc,3,SELECT COUNT(*) FROM Templates WHERE Template_Type_Code = 'CV',"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM Templates) SELECT COUNT(*) FROM dedup WHERE rn = 1 AND Template_Type_Code = 'CV'",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_16,employee_hire_evaluation,filter_agg,sc,5,SELECT s.Name FROM shop AS s LEFT JOIN hiring AS h ON s.Shop_ID = h.Shop_ID WHERE h.Employee_ID IS NULL,"WITH dedup_shop AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Shop_ID ORDER BY rowid DESC) AS rn FROM shop), dedup_hiring AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Shop_ID ORDER BY rowid DESC) AS rn FROM hiring) SELECT ds.Name FROM dedup_shop AS ds LEFT JOIN dedup_hiring AS dh ON ds.Shop_ID = dh.Shop_ID WHERE dh.Employee_ID IS NULL",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_17,cre_Doc_Template_Mgt,filter_agg,sc,6,"SELECT Document_ID, COUNT(*) AS Paragraph_Count FROM Paragraphs GROUP BY Document_ID ORDER BY Document_ID","WITH base AS (SELECT * FROM Paragraphs), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM base) SELECT Document_ID, COUNT(*) AS Paragraph_Count FROM dedup WHERE rn = 1 GROUP BY Document_ID ORDER BY Document_ID",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_18,dog_kennels,filter_agg,sc,5,"SELECT date_arrived, date_departed FROM Dogs","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY dog_id ORDER BY rowid DESC) AS rn FROM Dogs) SELECT date_arrived, date_departed FROM dedup WHERE rn = 1",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_19,orchestra,filter_agg,sc,3,SELECT COUNT(DISTINCT Nationality) AS Number_of_Different_Nationalities FROM conductor,"WITH dedup AS (SELECT Nationality, ROW_NUMBER() OVER (PARTITION BY Nationality ORDER BY rowid DESC) AS rn FROM conductor) SELECT COUNT(DISTINCT Nationality) AS Number_of_Different_Nationalities FROM dedup WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_20,cre_Doc_Template_Mgt,filter_agg,sc,6,"SELECT Template_ID, COUNT(*) AS Usage_Count FROM Documents GROUP BY Template_ID","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Documents), safe_values AS (SELECT *, MIN(Template_ID, 25.0) AS Template_ID_capped, MIN(Document_ID, 16514113.0) AS Document_ID_capped FROM dedup) SELECT Template_ID_capped AS Template_ID, COUNT(*) AS Usage_Count FROM safe_values WHERE rn = 1 GROUP BY Template_ID_capped",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_21,student_transcripts_tracking,filter_agg,sc,6,"SELECT line_1, line_2 FROM Addresses","WITH Cleaned_Addresses AS (SELECT line_1, line_2 FROM (SELECT line_1 AS line_1, line_2 AS line_2, ROW_NUMBER() OVER (PARTITION BY address_id ORDER BY address_id) AS _row_number FROM Addresses) AS _t WHERE _row_number = 1) SELECT line_1, line_2 FROM Cleaned_Addresses",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_22,orchestra,filter_agg,sc,5,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,"WITH capped AS (SELECT *, CASE WHEN Orchestra_ID > 11.0 THEN 11.0 ELSE Orchestra_ID END AS Orchestra_ID_capped FROM orchestra), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Orchestra_ID ORDER BY rowid DESC) AS rn FROM capped) SELECT Record_Company FROM dedup WHERE rn = 1 ORDER BY Year_of_Founded DESC",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_23,cre_Doc_Template_Mgt,filter_agg,sc,4,"SELECT Template_Type_Code, COUNT(*) AS Number_of_Templates FROM Templates GROUP BY Template_Type_Code ORDER BY Template_Type_Code","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_Type_Code ORDER BY rowid DESC) AS rn FROM Templates) SELECT Template_Type_Code, COUNT(*) AS Number_of_Templates FROM dedup WHERE rn = 1 GROUP BY Template_Type_Code ORDER BY Template_Type_Code",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stage1_24,employee_hire_evaluation,filter_agg,sc,5,SELECT Name FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM shop),"WITH avg_shop AS (SELECT AVG(Number_products) AS avg_num_products FROM shop), dedup_shop AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Shop_ID ORDER BY rowid DESC) AS rn FROM shop) SELECT Name FROM dedup_shop WHERE rn = 1 AND Number_products > (SELECT avg_num_products FROM avg_shop)",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_25,employee_hire_evaluation,filter_agg,sc,6,SELECT s.Name FROM shop AS s LEFT JOIN hiring AS h ON s.Shop_ID = h.Shop_ID WHERE h.Employee_ID IS NULL,"WITH shop_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Shop_ID ORDER BY rowid DESC) AS rn FROM shop), filtered_shop AS (SELECT * FROM shop_dedup WHERE rn = 1), hiring_filtered AS (SELECT * FROM hiring) SELECT fs.Name FROM filtered_shop AS fs LEFT JOIN hiring_filtered AS hf ON fs.Shop_ID = hf.Shop_ID WHERE hf.Employee_ID IS NULL",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_26,employee_hire_evaluation,filter_agg,sc,6,SELECT SUM(Bonus) AS Total_Bonus FROM evaluation,"WITH base AS (SELECT * FROM evaluation), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Employee_ID, Year_awarded ORDER BY rowid DESC) AS rn FROM base) SELECT SUM(CASE WHEN rn = 1 THEN Bonus ELSE 0 END) AS Total_Bonus FROM dedup",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_27,car_1,filter_agg,sc,6,"SELECT COUNT(Id) AS CarCount FROM cars_data WHERE CAST(REPLACE(Horsepower, ',', '') AS REAL) > 150","WITH cleaned_cars_data AS (SELECT Id, CASE WHEN Horsepower IS NULL OR Horsepower = '' THEN (SELECT Median_Horsepower FROM car_health_stats) ELSE CAST(REPLACE(Horsepower, ',', '') AS REAL) END AS Horsepower FROM cars_data), deduplicated_cars_data AS (SELECT DISTINCT Id, Horsepower FROM cleaned_cars_data) SELECT COUNT(Id) AS CarCount FROM deduplicated_cars_data WHERE Horsepower > 150",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_28,concert_singer,filter_agg,sc,6,"SELECT AVG(Age) AS avg_age, MIN(Age) AS min_age, MAX(Age) AS max_age FROM singer WHERE Country = 'France'","WITH dedup_singer AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM singer), filtered_singer AS (SELECT * FROM dedup_singer WHERE rn = 1 AND Country = 'France') SELECT AVG(Age) AS avg_age, MIN(Age) AS min_age, MAX(Age) AS max_age FROM filtered_singer",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_29,cre_Doc_Template_Mgt,filter_agg,sc,6,"SELECT Template_ID, Version_Number, Template_Type_Code FROM Templates","WITH base AS (SELECT * FROM Templates), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM base) SELECT Template_ID, Version_Number, Template_Type_Code FROM dedup WHERE rn = 1",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_30,cre_Doc_Template_Mgt,filter_agg,sc,4,"SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%'","WITH base AS (SELECT * FROM Documents), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM base) SELECT Document_Name, Template_ID FROM dedup WHERE rn = 1 AND Document_Description LIKE '%w%'",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_31,concert_singer,filter_agg,sc,6,"SELECT AVG(Age) AS avg_age, MIN(Age) AS min_age, MAX(Age) AS max_age FROM singer WHERE Country = 'France'","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM singer), filtered AS (SELECT * FROM dedup WHERE rn = 1 AND Country = 'France') SELECT AVG(Age) AS avg_age, MIN(Age) AS min_age, MAX(Age) AS max_age FROM filtered",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_32,dog_kennels,filter_agg,sc,4,"SELECT DISTINCT email_address FROM Professionals WHERE state IN ('Hawaii', 'Wisconsin')","WITH dedup_professionals AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM Professionals) SELECT DISTINCT email_address FROM dedup_professionals WHERE rn = 1 AND state IN ('Hawaii', 'Wisconsin')",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_33,employee_hire_evaluation,filter_agg,sc,6,"SELECT h.*, e.Name AS Employee_Name, s.Name AS Shop_Name, s.Location, s.District, s.Number_products, s.Manager_name, ev.Year_awarded, ev.Bonus FROM hiring AS h JOIN employee AS e ON h.Employee_ID = e.Employee_ID JOIN shop AS s ON h.Shop_ID = s.Shop_ID LEFT JOIN evaluation AS ev ON h.Employee_ID = ev.Employee_ID","WITH base AS (SELECT * FROM hiring), dedup_is_full_time AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Is_full_time ORDER BY rowid DESC) AS rn FROM base), capped_start_from AS (SELECT *, MIN(Start_from, 2013.0) AS Start_from_capped FROM hiring), final_hiring AS (SELECT * FROM dedup_is_full_time WHERE rn = 1), dedup_employee AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Employee_ID ORDER BY rowid DESC) AS rn FROM employee), dedup_shop AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Shop_ID ORDER BY rowid DESC) AS rn FROM shop), dedup_evaluation AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Employee_ID ORDER BY rowid DESC) AS rn FROM evaluation) SELECT fh.*, de.Name AS Employee_Name, ds.Name AS Shop_Name, ds.Location, ds.District, ds.Number_products, ds.Manager_name, de.Year_awarded, de.Bonus FROM final_hiring AS fh JOIN dedup_employee AS de ON fh.Employee_ID = de.Employee_ID JOIN dedup_shop AS ds ON fh.Shop_ID = ds.Shop_ID LEFT JOIN dedup_evaluation AS de ON fh.Employee_ID = de.Employee_ID",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_34,dog_kennels,filter_agg,sc,6,SELECT COUNT(DISTINCT o.owner_id) FROM Owners AS o INNER JOIN Dogs AS d ON o.owner_id = d.owner_id,"WITH dedup_owners AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY owner_id ORDER BY rowid DESC) AS rn FROM Owners), dedup_dogs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY dog_id ORDER BY rowid DESC) AS rn FROM Dogs) SELECT COUNT(DISTINCT o.owner_id) FROM dedup_owners AS o INNER JOIN dedup_dogs AS d ON o.owner_id = d.owner_id",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_35,dog_kennels,group_having,sc,7,"SELECT d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id JOIN Treatments AS t ON d.dog_id = t.dog_id GROUP BY d.dog_id, d.name HAVING SUM(t.cost_of_treatment) <= 1000","WITH DogTotals AS (SELECT d.dog_id, d.name, SUM(t.cost_of_treatment) AS total_charges FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id JOIN Treatments AS t ON d.dog_id = t.dog_id GROUP BY d.dog_id, d.name), FilteredDogs AS (SELECT dt.dog_id, dt.name FROM DogTotals AS dt WHERE dt.total_charges <= 1000) SELECT fd.name FROM FilteredDogs AS fd",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_36,employee_hire_evaluation,group_having,sc,6,SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(Employee_ID) > 1,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Employee_ID ORDER BY rowid DESC) AS rn FROM employee), filtered AS (SELECT * FROM dedup WHERE rn = 1 AND Age < 30) SELECT City FROM filtered GROUP BY City HAVING COUNT(Employee_ID) > 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_37,dog_kennels,group_having,sc,6,SELECT d.name FROM Dogs AS d JOIN Treatments AS t ON d.dog_id = t.dog_id WHERE t.cost_of_treatment > 1000,"WITH HighCostTreatments AS (SELECT DISTINCT dog_id FROM Treatments WHERE cost_of_treatment > 1000), FilteredDogs AS (SELECT DISTINCT d.dog_id, d.name FROM Dogs AS d LEFT JOIN HighCostTreatments AS hct ON d.dog_id = hct.dog_id WHERE hct.dog_id IS NULL) SELECT name FROM FilteredDogs",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_38,cre_Doc_Template_Mgt,group_having,sc,5,SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(*) > 1,"WITH dedup_docs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Documents) SELECT Template_ID FROM dedup_docs WHERE rn = 1 GROUP BY Template_ID HAVING COUNT(*) > 1",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_39,cre_Doc_Template_Mgt,group_having,sc,5,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), filtered_paragraphs AS (SELECT Document_ID FROM dedup_paragraphs WHERE rn = 1 GROUP BY Document_ID HAVING COUNT(*) >= 2) SELECT Document_ID FROM filtered_paragraphs",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_40,cre_Doc_Template_Mgt,group_having,sc,4,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) BETWEEN 1 AND 2,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), filtered_paragraphs AS (SELECT Document_ID FROM dedup_paragraphs GROUP BY Document_ID HAVING COUNT(*) BETWEEN 1 AND 2) SELECT DISTINCT Document_ID FROM filtered_paragraphs",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_41,cre_Doc_Template_Mgt,group_having,sc,6,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) < 3,"WITH base AS (SELECT * FROM Templates), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM base) SELECT Template_Type_Code FROM dedup WHERE rn = 1 GROUP BY Template_Type_Code HAVING COUNT(*) < 3",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_42,cre_Doc_Template_Mgt,group_having,sc,5,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) BETWEEN 1 AND 2,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), filtered_paragraphs AS (SELECT Document_ID FROM dedup_paragraphs GROUP BY Document_ID HAVING COUNT(*) BETWEEN 1 AND 2) SELECT Document_ID FROM filtered_paragraphs",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
