question_id,db_id,context,technique,basic_sql,robust_sql,rel_error_mean,abs_error_mean,dq_robust_1pct,dq_robust_2pct,dq_robust_5pct,mape,mae,bias,literal_acc,dq_note_coverage
stage2_10,car_1,rag_topk5,sc,"SELECT AVG(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS AvgHorsepower FROM cars_data WHERE Year < 1980","WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Horsepower ORDER BY rowid DESC) AS rn FROM base), capped AS (SELECT *, MIN(CAST(REPLACE(Horsepower, ',', '') AS REAL), 180.0) AS Horsepower_capped FROM dedup) SELECT AVG(Horsepower_capped) AS AvgHorsepower FROM capped WHERE Year < 1980",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_11,car_1,rag_topk5,sc,"SELECT DISTINCT cn.MakeId, cn.Model FROM car_names AS cn JOIN cars_data AS cd ON cn.MakeId = cd.Id WHERE cd.Horsepower < (SELECT MIN(Horsepower) FROM cars_data)","WITH capped_horsepower AS (SELECT *, MIN(Horsepower, 180.0) AS Horsepower_capped FROM cars_data), dedup_cylinders AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Cylinders ORDER BY rowid DESC) AS rn FROM capped_horsepower), filtered_cars AS (SELECT * FROM dedup_cylinders WHERE rn = 1 AND Cylinders < 4) SELECT DISTINCT cn.MakeId, cn.Model FROM car_names AS cn JOIN filtered_cars AS fc ON cn.MakeId = fc.Id",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_12,car_1,rag_topk5,sc,"SELECT Cylinders, MAX(Accelerate) AS Max_Accelerate FROM cars_data GROUP BY Cylinders","WITH capped_cars_data AS (SELECT *, MIN(Accelerate, 20.4) AS Accelerate_capped FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Cylinders ORDER BY rowid DESC) AS rn FROM capped_cars_data) SELECT Cylinders, MAX(Accelerate_capped) AS Max_Accelerate FROM dedup_cars_data WHERE rn = 1 GROUP BY Cylinders",1.0,20.32,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_13,student_transcripts_tracking,rag_topk5,sc,SELECT DISTINCT s.last_name FROM Students AS s JOIN Addresses AS a ON s.permanent_address_id = a.address_id WHERE a.state_province_county = 'North Carolina' AND NOT s.student_id IN (SELECT se.student_id FROM Student_Enrolment AS se),"WITH capped_students AS (SELECT *, MIN(permanent_address_id, 15.0) AS permanent_address_id_capped FROM Students), dedup_addresses AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY address_id ORDER BY rowid DESC) AS rn FROM Addresses), filtered_addresses AS (SELECT * FROM dedup_addresses WHERE rn = 1), capped_filtered_addresses AS (SELECT *, MIN(state_province_county, 'North Carolina') AS state_province_county_capped FROM filtered_addresses), joined_tables AS (SELECT DISTINCT s.last_name FROM capped_students AS s JOIN capped_filtered_addresses AS a ON s.permanent_address_id_capped = a.address_id WHERE a.state_province_county_capped = 'North Carolina'), enrolled_students AS (SELECT student_id FROM Student_Enrolment) SELECT last_name FROM joined_tables WHERE NOT student_id IN (SELECT student_id FROM enrolled_students)",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_14,car_1,rag_topk5,sc,"SELECT c.ContinentId, c.Continent, COUNT(co.CountryId) AS CountryCount FROM Continents AS c JOIN Countries AS co ON c.ContId = co.Continent GROUP BY c.ContinentId, c.Continent","WITH Safe_Continents AS (SELECT *, MIN(ContId, 5.0) AS ContId_capped FROM Continents), Deduplicated_Continents AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ContId_capped ORDER BY rowid DESC) AS rn FROM Safe_Continents) SELECT d.ContId_capped AS ContinentId, d.Continent AS Continent, COUNT(co.CountryId) AS CountryCount FROM Deduplicated_Continents AS d JOIN Countries AS co ON d.ContId_capped = co.Continent GROUP BY d.ContId_capped, d.Continent",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_15,car_1,rag_topk5,sc,SELECT COUNT(*) FROM (SELECT Cylinders FROM cars_data GROUP BY Cylinders HAVING COUNT(*) > 1) AS dup_cylinders WHERE Cylinders > 6,"WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Cylinders ORDER BY rowid DESC) AS rn FROM base) SELECT COUNT(*) FROM (SELECT Cylinders FROM dedup WHERE rn = 1 GROUP BY Cylinders HAVING COUNT(*) > 1) AS dup_cylinders WHERE Cylinders > 6",1.0,1.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_16,car_1,rag_topk5,sc,SELECT T2.Model FROM cars_data AS T1 JOIN car_names AS T2 ON T2.MakeId = T1.MakeId WHERE T1.Weight < (SELECT AVG(Weight) FROM cars_data),"WITH capped_weight AS (SELECT *, MIN(Weight, 4464.0) AS Weight_capped FROM cars_data), dedup_weight AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Weight_capped ORDER BY rowid DESC) AS rn FROM capped_weight), filtered_weight AS (SELECT * FROM dedup_weight WHERE rn = 1), capped_model AS (SELECT *, MIN(Model, 0) AS Model_capped FROM car_names), dedup_model AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Model_capped ORDER BY rowid DESC) AS rn FROM capped_model), filtered_model AS (SELECT * FROM dedup_model WHERE rn = 1) SELECT T2.Model FROM filtered_weight AS T1 JOIN filtered_model AS T2 ON T2.MakeId = T1.MakeId WHERE T1.Weight_capped < (SELECT AVG(Weight_capped) FROM filtered_weight)",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_17,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T1.CountryName) AS CountryCount FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country,"WITH country_makers AS (SELECT DISTINCT T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country), deduplicated_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryName ORDER BY CountryId DESC) AS rn FROM country_makers) SELECT COUNT(CASE WHEN rn = 1 THEN CountryName END) AS CountryCount FROM deduplicated_countries",1.0,8.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_18,car_1,rag_topk5,sc,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6,0.009259259259259259,1.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_19,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T2.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.FullName = 'American Motor Company',"WITH car_makers_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM car_makers), model_list_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Maker ORDER BY rowid DESC) AS rn FROM model_list) SELECT COUNT(DISTINCT T2.Model) FROM car_makers_dedup AS T1 JOIN model_list_dedup AS T2 ON T1.Id = T2.Maker WHERE T1.FullName = 'American Motor Company'",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_20,car_1,rag_topk5,sc,"SELECT DISTINCT T.CountryName, T.CountryId FROM (SELECT CountryName, CountryId FROM countries) AS T","WITH capped AS (SELECT *, MIN(CountryId, 14.0) AS CountryId_capped FROM countries), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM capped) SELECT DISTINCT T.CountryName, T.CountryId FROM (SELECT CountryName, CountryId FROM dedup WHERE rn = 1) AS T",1.0,8.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_21,student_transcripts_tracking,rag_topk5,sc,"SELECT T1.student_course_id, COUNT(DISTINCT T2.transcript_id) AS transcript_count FROM Student_Enrolment_Courses AS T1 JOIN Transcript_Contents AS T2 ON T1.student_course_id = T2.student_course_id GROUP BY T1.student_course_id","WITH cleaned_student_enrolment_courses AS (WITH base AS (SELECT * FROM Student_Enrolment_Courses), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_course_id ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1), cleaned_transcript_contents AS (WITH base AS (SELECT * FROM Transcript_Contents), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY transcript_id ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1) SELECT T1.student_course_id, COUNT(DISTINCT T2.transcript_id) AS transcript_count FROM cleaned_student_enrolment_courses AS T1 JOIN cleaned_transcript_contents AS T2 ON T1.student_course_id = T2.student_course_id GROUP BY T1.student_course_id",1.0,1.6666666666666667,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_22,student_transcripts_tracking,rag_topk5,sc,"SELECT DISTINCT a.address_id, a.line_1, a.line_2, a.line_3, a.city, a.zip_postcode, a.state_province_county, a.country, a.other_address_details FROM Addresses AS a JOIN Students AS s ON a.address_id IN (s.current_address_id, s.permanent_address_id)","WITH dedup_students AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY current_address_id ORDER BY rowid DESC) AS rn_current, ROW_NUMBER() OVER (PARTITION BY permanent_address_id ORDER BY rowid DESC) AS rn_permanent FROM Students), cleaned_students AS (SELECT * FROM dedup_students WHERE rn_current = 1 AND rn_permanent = 1), dedup_addresses AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY address_id ORDER BY rowid DESC) AS rn FROM Addresses) SELECT DISTINCT a.address_id, a.line_1, a.line_2, a.line_3, a.city, a.zip_postcode, a.state_province_county, a.country, a.other_address_details FROM dedup_addresses AS a JOIN cleaned_students AS s ON a.address_id IN (s.current_address_id, s.permanent_address_id) WHERE a.rn = 1",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_23,car_1,rag_topk5,sc,SELECT c.CountryName FROM car_makers AS cm JOIN countries AS c ON cm.Country = c.CountryId GROUP BY c.CountryName ORDER BY COUNT(cm.Maker) DESC LIMIT 1,"WITH dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries), joined_data AS (SELECT dc.CountryName, COUNT(cm.Maker) AS maker_count FROM car_makers AS cm JOIN dedup_countries AS dc ON cm.Country = dc.CountryId GROUP BY dc.CountryName) SELECT CountryName FROM joined_data ORDER BY maker_count DESC LIMIT 1",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_24,car_1,rag_topk5,sc,"SELECT AVG(Weight), Year FROM cars_data GROUP BY Year","WITH safe_values AS (SELECT MIN(CASE WHEN Year > 1982 THEN Year ELSE 1982 END) AS Year_capped, MIN(CASE WHEN Weight > 4464 THEN Weight ELSE 4464 END) AS Weight_capped FROM cars_data), dedup_cars_data AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM cars_data) SELECT AVG(dedup_cars_data.Weight_capped), safe_values.Year_capped AS Year FROM dedup_cars_data CROSS JOIN safe_values WHERE dedup_cars_data.rn = 1 GROUP BY safe_values.Year_capped",1.0,1976.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_25,car_1,rag_topk5,sc,"SELECT T1.Maker, T1.FullName, COUNT(DISTINCT T2.Model) AS ModelCount FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Maker, T1.FullName","WITH capped_makers AS (SELECT *, MIN(Id, 22.0) AS Id_capped FROM car_makers), dedup_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id_capped ORDER BY rowid DESC) AS rn FROM capped_makers), filtered_makers AS (SELECT * FROM dedup_makers WHERE rn = 1), capped_models AS (SELECT *, MIN(MakeId, 386.0) AS MakeId_capped FROM model_list), dedup_models AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY MakeId_capped ORDER BY rowid DESC) AS rn FROM capped_models), filtered_models AS (SELECT * FROM dedup_models WHERE rn = 1) SELECT T1.Maker, T1.FullName, COUNT(DISTINCT T2.Model) AS ModelCount FROM filtered_makers AS T1 JOIN filtered_models AS T2 ON T1.Id_capped = T2.Maker GROUP BY T1.Maker, T1.FullName",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_26,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT T3.Model) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker JOIN car_names AS T3 ON T2.Model = T3.Model WHERE T1.Country = 'United States',"WITH dedup_makers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Country ORDER BY rowid DESC) AS rn FROM car_makers), filtered_makers AS (SELECT * FROM dedup_makers WHERE rn = 1 AND Country = 'United States'), joined_models AS (SELECT T2.Model FROM filtered_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker), distinct_models AS (SELECT DISTINCT Model FROM joined_models) SELECT COUNT(*) AS model_count FROM distinct_models",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_27,car_1,rag_topk5,sc,SELECT MIN(Weight) AS Min_Weight FROM cars_data WHERE Cylinders = 8 AND Year = 1974,"WITH base AS (SELECT * FROM cars_data), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM base), capped_weight AS (SELECT *, MIN(Weight, 4464.0) AS Weight_capped FROM dedup), filtered AS (SELECT * FROM capped_weight WHERE Cylinders = 8 AND Year = 1974) SELECT MIN(Weight_capped) AS Min_Weight FROM filtered",1.0,4141.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_28,car_1,rag_topk5,sc,SELECT COUNT(DISTINCT Maker) AS NumberOfMakersInFrance FROM car_makers AS cm JOIN countries AS c ON cm.Country = c.CountryId WHERE c.Continent = 'Europe' AND c.CountryName = 'France',"WITH base AS (SELECT * FROM car_makers), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY rowid DESC) AS rn FROM base) SELECT COUNT(DISTINCT Maker) AS NumberOfMakersInFrance FROM dedup AS dd JOIN countries AS c ON dd.Country = c.CountryId WHERE c.Continent = 'Europe' AND c.CountryName = 'France'",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_29,car_1,rag_topk5,sc,"SELECT Cylinders, MAX(Accelerate) AS Max_Accelerate FROM cars_data GROUP BY Cylinders","WITH dedup_cylinders AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Cylinders ORDER BY rowid DESC) AS rn FROM cars_data), dedup_accelerate AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Accelerate ORDER BY rowid DESC) AS rn FROM dedup_cylinders), capped_accelerate AS (SELECT *, MIN(Accelerate, 20.4) AS Accelerate_capped FROM dedup_accelerate) SELECT Cylinders, MAX(Accelerate_capped) AS Max_Accelerate FROM capped_accelerate GROUP BY Cylinders",1.0,20.32,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_30,student_transcripts_tracking,rag_topk5,sc,"SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id GROUP BY d.department_id, d.department_name ORDER BY degree_count DESC LIMIT 1","WITH capped_departments AS (SELECT *, MIN(department_id, 14.0) AS department_id_capped FROM Departments), deduplicated_departments AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY department_name ORDER BY rowid DESC) AS rn FROM capped_departments), capped_degree_programs AS (SELECT *, MIN(degree_program_id, 14.0) AS degree_program_id_capped FROM Degree_Programs), deduplicated_degree_programs AS (SELECT * FROM capped_degree_programs) SELECT dd.department_id, dd.department_name, COUNT(dpd.degree_program_id) AS degree_count FROM deduplicated_departments AS dd JOIN deduplicated_degree_programs AS dpd ON dd.department_id = dpd.department_id GROUP BY dd.department_id, dd.department_name ORDER BY degree_count DESC LIMIT 1",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
stage2_31,car_1,rag_topk5,sc,"SELECT c.Continent, co.CountryName FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent WHERE NOT co.CountryId IN (SELECT DISTINCT cm.Country FROM car_makers AS cm)","WITH dedup_continents AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY ContId ORDER BY rowid DESC) AS rn FROM continents), dedup_countries AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY CountryId ORDER BY rowid DESC) AS rn FROM countries), countries_with_makers AS (SELECT DISTINCT cm.Country FROM car_makers AS cm) SELECT dc.Continent, dco.CountryName FROM dedup_continents AS dc JOIN dedup_countries AS dco ON dc.ContId = dco.Continent WHERE NOT dco.CountryId IN (SELECT Country FROM countries_with_makers)",0.0,0.0,0.7813504823151125,0.7845659163987139,0.797427652733119,10.216753879708287,134.3848383980954,-113.93094494942423,0.37057877813504825,1.0
